Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
435	0.0	0.5792	0.3435	0.7304	0.2664	0.5792
436	0.0	0.303	0.418	0.3061	0.498	0.303
437	0.0	0.8478	0.5387	0.9903	0.4608	0.8478
438	0.0	0.4484	0.4844	0.4624	0.4323	0.4484
439	0.0	0.9946	0.626	0.9876	0.5967	0.9946
440	0.0	0.8552	0.7918	0.8438	0.6948	0.8552
441	0.0	0.7647	0.8327	0.9019	0.681	0.7647
442	0.0	0.3879	0.4408	0.4033	0.4132	0.3879
443	0.0	0.5032	0.6223	0.4815	0.5714	0.5032
444	0.0	0.3983	0.347	0.3256	0.3941	0.3983
445	0.0	0.2605	0.3166	0.2517	0.3144	0.2605
446	0.0	0.6649	0.5711	0.7096	0.5293	0.6649
447	0.0	0.8653	0.826	1.063	0.7669	0.8653
448	0.0	0.2653	0.2947	0.2483	0.2683	0.2653
449	0.0	0.3267	0.1897	0.3101	0.1583	0.3267
450	0.0	0.2683	0.1755	0.3181	0.1426	0.2683
451	0.0	0.6041	0.2885	0.6239	0.2708	0.6041
452	0.0	0.4337	0.2618	0.4333	0.2643	0.4337
453	0.0	0.5578	0.8514	0.4753	0.6939	0.5578
454	0.0	0.744	0.547	0.8691	0.556	0.744
455	0.0	0.3451	0.3029	0.2999	0.3219	0.3451
456	0.0	0.4222	0.4484	0.4025	0.5117	0.4222
457	0.0	0.3495	0.3173	0.3167	0.3055	0.3495
458	0.0	0.4674	0.4533	0.4578	0.4913	0.4674
459	0.0	0.501	0.2977	0.5342	0.2673	0.501
460	0.0	0.3774	0.3251	0.3868	0.2977	0.3774
461	0.0	0.3475	0.2777	0.3149	0.2518	0.3475
