Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
425	0.02996	0.04005	0.7966	1.549	0.9835	1.417
426	0.03632	0.06706	0.9707	1.914	0.9607	2.821
427	0.04889	0.03704	1.413	1.063	1.418	1.178
428	0.0241	0.0373	0.6168	1.007	0.6845	1.069
429	0.04212	0.04608	1.396	1.456	1.605	1.497
430	0.02033	0.0466	0.6285	1.857	0.8864	1.727
431	0.0301	0.05183	0.8603	1.646	0.8832	2.514
432	0.02293	0.01956	0.6279	0.4991	0.6858	0.5629
433	0.03522	0.02567	0.9397	0.6359	1.025	0.7164
434	0.03712	0.04501	1.086	1.201	0.9914	1.358
435	0.0255	0.03493	0.6244	0.9691	0.6395	1.013
436	0.02096	0.03029	0.5983	0.8964	0.7751	1.101
437	0.03405	0.03734	0.904	1.063	0.9549	1.131
438	0.03066	0.03129	0.8721	0.78	0.7646	0.9586
439	0.04441	0.04483	1.243	1.436	1.198	1.992
440	0.02496	0.03892	0.6431	0.981	0.7384	1.287
441	0.0398	0.02452	1.143	0.6168	1.045	0.6428
442	0.03949	0.02634	1.108	0.6829	1.061	0.6979
443	0.02413	0.02858	0.6312	0.7523	0.6763	0.7952
444	0.02806	0.02189	0.701	0.545	0.7928	0.6587
445	0.01083	0.0139	0.2831	0.3708	0.3538	0.3943
446	0.04935	0.0207	1.52	0.4972	1.324	0.5369
447	0.03661	0.03277	0.9993	0.8792	0.9606	0.9205
448	0.03698	0.02469	1.035	0.6195	0.9666	0.6386
449	0.01972	0.02063	0.5144	0.5682	0.6043	0.9217
450	0.03517	0.04833	0.92	1.446	0.9256	1.449
451	0.03664	0.03382	1.008	0.9948	1.093	1.112
452	0.02091	0.01843	0.5381	0.5163	0.5664	0.6067
453	0.02275	0.02466	0.5499	0.6095	0.8652	0.9701
454	0.0368	0.03842	1.02	1.046	0.9851	1.229
455	0.01866	0.0226	0.4223	0.5571	0.5782	0.694
456	0.02553	0.02904	0.6743	0.7351	0.7114	0.8867
457	0.02586	0.04539	0.6844	1.266	0.7104	1.336
458	0.02242	0.01916	0.5612	0.523	0.6097	0.5767
459	0.03174	0.04642	0.9015	1.369	0.9385	1.227
460	0.02227	0.02396	0.5241	0.6197	0.6578	0.7218
461	0.01452	0.01382	0.3759	0.3334	0.4335	0.6257
462	0.03073	0.04612	0.9139	1.316	0.7991	1.401
