Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
462	0.05341	0.0	0.749	0.9289	0.6882	0.8068
463	0.06342	0.0	0.8265	0.8537	0.8303	0.758
464	0.08245	0.0	1.205	1.463	1.117	1.146
465	0.09106	0.0	1.548	1.342	1.251	1.274
466	0.04994	0.0	0.6497	0.7792	0.6285	0.7559
467	0.06504	0.0	0.8353	1.039	0.9321	1.04
468	0.04148	0.0	0.5487	1.164	0.5095	1.118
469	0.06901	0.0	1.053	0.8788	0.9856	0.9377
470	0.05125	0.0	0.705	0.81	0.6148	0.6529
471	0.08453	0.0	1.214	1.017	1.167	1.025
472	0.08643	0.0	1.246	0.8956	1.206	0.8889
473	0.05454	0.0	0.9921	1.442	0.6725	1.135
474	0.09543	0.0	1.387	0.9526	1.352	0.755
475	0.04316	0.0	0.5988	0.7984	0.612	0.7066
476	0.07561	0.0	1.14	1.122	1.069	0.9679
477	0.07293	0.0	1.052	1.14	0.9852	1.156
478	0.06147	0.0	0.7808	0.6343	0.792	0.599
479	0.07692	0.0	1.383	0.9872	1.135	1.045
480	0.0855	0.0	1.234	1.269	1.158	1.235
481	0.08579	0.0	1.41	1.331	1.166	0.9786
482	0.06591	0.0	0.7991	1.005	0.9839	1.075
483	0.07326	0.0	1.091	1.108	0.9283	1.091
484	0.06273	0.0	1.227	2.909	0.8582	1.734
485	0.06205	0.0	1.189	2.428	0.7985	1.184
486	0.06765	0.0	1.038	1.364	0.9035	1.183
487	0.04821	0.0	0.6225	1.219	0.653	1.273
488	0.09619	0.0	1.79	1.043	1.259	0.8088
489	0.03766	0.0	0.5838	1.558	0.4461	0.751
490	0.07943	0.0	1.16	1.329	1.049	1.325
491	0.05932	0.0	0.9899	1.572	0.7359	1.095
492	0.08516	0.0	1.229	1.52	1.139	1.548
493	0.0828	0.0	1.265	1.363	1.047	1.073
494	0.0686	0.0	0.9867	0.8491	0.878	0.7147
