Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
394	0.08923	0.1018	1.086	1.135	0.9122	1.274
395	0.1032	0.08986	1.276	1.05	1.137	1.037
396	0.1098	0.1186	1.27	1.499	1.3	1.472
397	0.09332	0.1053	1.248	1.448	1.184	1.769
398	0.07928	0.06843	0.8545	0.7108	0.8685	0.7689
399	0.09607	0.09175	1.184	1.056	1.107	1.04
400	0.06416	0.129	0.8194	1.895	0.8074	1.944
401	0.08232	0.09626	0.9678	1.314	0.9639	1.16
402	0.09268	0.08543	1.195	1.057	1.038	0.9396
403	0.09294	0.08901	1.149	1.055	0.9882	1.055
404	0.03311	0.1158	0.5184	1.632	0.3743	1.58
405	0.08756	0.0608	0.9901	0.6565	0.9896	0.8115
406	0.08582	0.09126	0.9808	1.112	0.992	1.052
407	0.09203	0.07456	1.043	0.7864	1.08	0.8672
408	0.0771	0.08613	0.8988	0.9452	0.8472	0.9635
409	0.1039	0.08965	1.313	1.068	1.195	1.141
410	0.1053	0.08807	1.212	1.067	1.226	0.9831
411	0.1049	0.09454	1.216	1.186	1.199	1.08
412	0.1046	0.1035	1.179	1.239	1.23	1.14
413	0.08252	0.0745	0.9652	0.8624	0.9504	0.8475
414	0.06905	0.06202	0.8331	0.7419	0.7714	0.7366
415	0.1175	0.1183	1.402	1.378	1.47	1.621
416	0.08931	0.1261	1.056	1.785	1.246	1.801
417	0.1023	0.1132	1.279	1.366	1.21	1.252
418	0.08701	0.07191	1.04	0.7913	1.022	0.7924
419	0.07831	0.09251	0.9168	1.12	0.8692	0.9894
420	0.06013	0.06864	0.649	0.7646	0.6183	0.7431
421	0.07327	0.09006	0.8121	1.022	0.8366	0.9687
422	0.09127	0.07633	1.101	0.8678	0.9912	0.8377
423	0.09207	0.1199	1.171	1.418	1.046	1.891
424	0.1193	0.1075	1.548	1.341	1.356	1.305
425	0.09955	0.087	1.278	0.9935	1.145	1.002
426	0.08757	0.09035	1.077	1.178	1.032	1.095
427	0.105	0.09533	1.321	1.203	1.401	1.206
428	0.08812	0.1168	1.039	1.467	1.008	1.494
429	0.08384	0.1209	1.174	1.905	1.306	1.643
430	0.0856	0.1071	1.127	1.489	1.451	1.841
431	0.107	0.08904	1.517	1.104	1.48	1.182
432	0.08677	0.08383	1.022	1.042	0.9883	0.9843
433	0.06975	0.1241	0.8039	1.759	0.7459	1.549
434	0.1126	0.1119	1.344	1.4	1.27	1.362
435	0.1037	0.09297	1.225	1.103	1.263	1.122
436	0.09271	0.09843	1.097	1.098	1.173	1.275
437	0.08109	0.1372	0.9885	1.819	0.9457	2.55
438	0.06656	0.06497	0.7307	0.6732	0.7327	0.7329
439	0.08121	0.09729	0.9179	1.265	0.963	1.067
440	0.09783	0.1084	1.135	1.35	1.126	1.228
441	0.09615	0.08374	1.229	0.9609	1.09	0.9283
442	0.09313	0.08462	1.11	0.9456	1.039	1.018
443	0.1045	0.1042	1.366	1.211	1.215	1.264
444	0.08526	0.08609	0.981	1.007	0.9578	0.9051
445	0.1047	0.07558	1.271	0.9401	1.177	0.9297
446	0.1073	0.1183	1.36	1.511	1.268	1.423
447	0.07694	0.09366	0.873	1.132	0.8454	1.204
448	0.07279	0.08446	0.8277	0.9593	0.7593	0.9702
