Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
452	0.0	0.6668	0.6355	0.6752	0.6112	0.6668
453	0.0	0.6947	0.4942	0.5912	0.573	0.6947
454	0.0	1.187	1.039	1.439	0.8579	1.187
455	0.0	0.5343	0.4006	0.4959	0.4222	0.5343
456	0.0	0.5998	0.4871	0.6131	0.4229	0.5998
457	0.0	0.4249	0.5117	0.4443	0.5016	0.4249
458	0.0	0.567	0.506	0.6008	0.4634	0.567
459	0.0	0.8618	1.227	0.8855	1.007	0.8618
460	0.0	0.4845	0.5571	0.5126	0.6042	0.4845
461	0.0	0.5709	0.5751	0.4879	0.5746	0.5709
462	0.0	0.4721	0.3433	0.385	0.417	0.4721
463	0.0	1.259	0.677	1.349	0.5669	1.259
464	0.0	0.3031	0.8837	0.3854	0.7756	0.3031
465	0.0	1.238	0.9265	1.208	0.8364	1.238
466	0.0	1.351	1.019	1.682	0.8469	1.351
467	0.0	0.827	0.1843	0.8617	0.1057	0.827
468	0.0	1.228	0.5985	1.622	0.5257	1.228
469	0.0	0.9886	0.5971	1.041	0.579	0.9886
470	0.0	0.8602	1.072	0.9078	0.9267	0.8602
471	0.0	0.5466	0.6277	0.5474	0.5852	0.5466
472	0.0	0.2601	0.2812	0.2771	0.2491	0.2601
473	0.0	0.9248	0.6148	0.8632	0.621	0.9248
474	0.0	0.3687	0.2862	0.4244	0.1078	0.3687
475	0.0	0.8858	0.5189	0.9432	0.4092	0.8858
476	0.0	0.6056	1.016	0.5741	0.8973	0.6056
477	0.0	1.484	1.479	1.75	1.299	1.484
478	0.0	0.7479	1.065	0.8402	0.9259	0.7479
479	0.0	1.307	0.3224	1.659	0.2493	1.307
480	0.0	0.8961	1.514	1.098	1.31	0.8961
481	0.0	0.6454	0.4515	0.6254	0.3974	0.6454
