Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
310	0.0	0.3995	0.3178	0.3995	0.4364	0.5489
311	0.0	0.6585	0.2946	0.6585	0.3344	0.8456
312	0.0	0.6857	0.5329	0.6857	0.6547	0.9814
313	0.0	0.371	0.4673	0.371	0.5995	0.4677
314	0.0	0.5441	0.7493	0.5441	0.8591	0.6843
315	0.0	0.2578	0.2885	0.2578	0.315	0.3214
316	0.0	0.2726	0.3826	0.2726	0.4751	0.3318
317	0.0	0.4999	0.2678	0.4999	0.347	0.5708
318	0.0	0.6971	0.3545	0.6971	0.4325	0.7945
319	0.0	0.2856	0.3044	0.2856	0.4634	0.4305
320	0.0	0.5299	0.3274	0.5299	0.3846	0.6153
321	0.0	0.2446	0.537	0.2446	0.6539	0.3576
322	0.0	0.2649	0.2944	0.2649	0.3873	0.3585
323	0.0	0.8689	0.6726	0.8689	0.7938	1.044
324	0.0	0.2464	0.3631	0.2464	0.477	0.3101
325	0.0	0.893	0.8468	0.893	1.023	1.157
326	0.0	0.4699	0.5351	0.4699	0.7002	0.6045
327	0.0	0.7312	0.5699	0.7312	0.6252	0.9669
328	0.0	0.262	0.2793	0.262	0.3123	0.3239
329	0.0	0.4331	0.352	0.4331	0.4567	0.5401
330	0.0	0.1887	0.1836	0.1887	0.2199	0.2284
331	0.0	0.8158	0.9015	0.8158	1.053	1.015
332	0.0	0.2946	0.29	0.2946	0.3735	0.4399
333	0.0	0.7869	0.524	0.7869	0.5922	0.914
334	0.0	0.3612	0.3452	0.3612	0.4142	0.4572
335	0.0	0.6934	0.6858	0.6934	0.77	0.8795
336	0.0	0.6288	0.6257	0.6288	0.8511	0.8614
337	0.0	0.7595	0.6376	0.7595	0.7885	0.8534
338	0.0	0.686	0.4828	0.686	0.6314	0.8538
339	0.0	0.3273	0.4406	0.3273	0.607	0.3354
340	0.0	0.3879	0.3264	0.3879	0.4126	0.5741
341	0.0	0.2155	0.3368	0.2155	0.4301	0.3001
342	0.0	0.6001	0.7021	0.6001	0.927	0.724
343	0.0	0.6669	0.8279	0.6669	0.9573	0.7607
344	0.0	0.2782	0.21	0.2782	0.2662	0.3698
345	0.0	0.3016	0.3137	0.3016	0.4361	0.5364
346	0.0	0.7136	0.6042	0.7136	0.6847	0.8554
347	0.0	0.7554	0.3788	0.7554	0.4661	0.8726
348	0.0	0.2578	0.5484	0.2578	0.6672	0.3795
349	0.0	0.2954	0.2839	0.2954	0.4217	0.4274
350	0.0	0.4172	0.5519	0.4172	0.6413	0.5016
351	0.0	0.2138	0.2845	0.2138	0.387	0.273
352	0.0	0.3588	0.3551	0.3588	0.4895	0.5301
353	0.0	0.2037	0.361	0.2037	0.4681	0.2451
354	0.0	0.3125	0.3366	0.3125	0.4499	0.4131
355	0.0	0.4868	0.6541	0.4868	0.6747	0.5674
356	0.0	0.3059	0.332	0.3059	0.4885	0.4041
357	0.0	0.1965	0.2039	0.1965	0.318	0.2826
358	0.0	0.188	0.204	0.188	0.2834	0.2933
359	0.0	0.7162	0.5925	0.7162	0.7219	0.8348
360	0.0	0.3205	0.5269	0.3205	0.5965	0.4256
361	0.0	0.5461	0.4653	0.5461	0.5979	0.6896
362	0.0	0.9162	0.7023	0.9162	0.7525	1.134
363	0.0	0.5601	0.6422	0.5601	0.8149	0.7002
364	0.0	0.5508	0.2896	0.5508	0.3252	0.6565
365	0.0	0.2427	0.5579	0.2427	0.6581	0.37
366	0.0	0.7182	0.7576	0.7182	0.8886	0.914
367	0.0	0.2795	0.2841	0.2795	0.3298	0.3189
368	0.0	0.198	0.5268	0.198	0.5737	0.2731
369	0.0	0.2818	0.3693	0.2818	0.5656	0.4463
370	0.0	0.2799	0.2657	0.2799	0.3539	0.379
371	0.0	0.5577	0.4457	0.5577	0.5391	0.7169
372	0.0	0.3467	0.2861	0.3467	0.3129	0.4621
