Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
243	0.0	0.8415	1.032	1.626	1.059	1.435
244	0.0	0.707	1.649	1.258	1.615	1.17
245	0.0	0.6165	0.5962	1.082	0.55	1.023
246	0.0	0.7281	1.34	1.23	1.522	1.247
247	0.0	0.5954	2.609	1.318	1.471	0.984
248	0.0	0.7345	1.032	1.266	1.092	1.188
249	0.0	0.5584	0.9233	0.9526	0.9921	0.9198
250	0.0	0.5353	1.048	0.9605	0.9782	0.7979
251	0.0	0.4502	1.244	0.7376	1.153	0.6814
252	0.0	0.5546	1.402	1.025	1.033	0.7852
253	0.0	0.6585	1.151	1.348	0.9714	1.113
254	0.0	0.4473	1.117	0.7198	1.175	0.8188
255	0.0	0.5709	1.072	0.9511	1.091	0.9258
256	0.0	0.7779	0.7236	1.408	0.6684	1.54
257	0.0	0.8033	1.5	1.609	1.564	1.384
258	0.0	0.639	1.045	1.072	1.049	1.112
259	0.0	0.7328	1.326	1.332	1.374	1.335
260	0.0	0.5764	1.032	0.9859	1.009	1.148
261	0.0	0.603	0.6976	0.9765	0.7303	0.9869
262	0.0	0.5356	1.053	0.834	1.076	0.9041
263	0.0	0.4086	0.8362	0.6247	0.9446	0.6673
264	0.0	0.6935	0.5782	1.268	0.568	1.639
265	0.0	0.4637	1.193	0.7191	0.8991	0.6766
266	0.0	0.7389	1.847	1.408	1.4	1.219
267	0.0	0.7703	1.131	1.271	1.181	1.472
268	0.0	0.8583	1.261	1.494	1.151	1.698
269	0.0	0.6673	1.505	1.214	1.889	1.248
270	0.0	0.6047	0.8721	0.9769	0.9424	1.006
271	0.0	0.6694	0.6623	1.138	0.565	1.214
272	0.0	0.758	1.248	1.237	1.423	1.374
273	0.0	0.7373	1.255	1.355	1.101	1.278
274	0.0	0.6092	0.9767	1.061	1.292	1.094
275	0.0	0.6683	1.328	1.088	1.316	1.139
276	0.0	0.7426	1.634	1.25	1.472	1.333
277	0.0	0.589	0.8984	1.333	0.7671	0.951
278	0.0	0.6361	1.106	1.132	0.9863	1.122
279	0.0	0.6878	1.102	1.143	1.314	1.191
280	0.0	0.6694	1.503	1.526	1.121	1.343
281	0.0	0.4986	0.684	0.8558	0.6352	0.7825
282	0.0	0.6827	0.9958	1.332	1.157	1.208
283	0.0	0.5728	2.033	0.8411	1.059	1.187
284	0.0	0.8254	1.366	1.399	1.356	1.5
285	0.0	0.7385	1.263	1.355	1.302	1.383
286	0.0	0.7217	1.022	1.2	1.278	1.251
287	0.0	0.7831	1.856	1.368	1.667	1.346
288	0.0	0.5652	0.8379	0.9423	0.781	1.174
289	0.0	0.6563	1.285	1.195	1.256	1.237
