Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
274	0.8896	0.0	1.552	1.909	0.8896	1.063
275	0.5441	0.0	0.5691	1.711	0.5441	1.293
276	0.9196	0.0	1.574	1.306	0.9196	0.7478
277	0.9646	0.0	1.15	1.176	0.9646	0.9114
278	1.223	0.0	1.766	1.324	1.223	1.065
279	0.9736	0.0	1.255	1.466	0.9736	0.9775
280	1.185	0.0	1.599	1.338	1.185	1.028
281	0.8172	0.0	1.134	0.8691	0.8172	0.6987
282	1.274	0.0	1.509	1.676	1.274	1.329
283	0.7073	0.0	1.05	1.508	0.7073	0.9927
284	0.6155	0.0	0.8817	1.771	0.6155	1.28
285	1.148	0.0	1.53	1.821	1.148	1.2
286	1.549	0.0	1.675	1.171	1.549	0.9168
287	0.8646	0.0	1.178	1.254	0.8646	0.9136
288	0.8816	0.0	1.138	1.459	0.8816	1.129
289	1.21	0.0	1.563	1.467	1.21	1.283
290	0.9226	0.0	1.6	1.537	0.9226	0.9252
291	1.385	0.0	1.809	1.61	1.385	1.417
292	0.822	0.0	1.34	1.096	0.822	0.8098
293	0.6848	0.0	0.9055	1.4	0.6848	0.9867
294	1.195	0.0	1.533	1.537	1.195	1.181
295	1.529	0.0	1.951	1.739	1.529	1.413
296	1.02	0.0	1.477	1.391	1.02	1.14
297	1.053	0.0	1.418	1.331	1.053	1.285
298	1.431	0.0	1.679	1.212	1.431	0.8688
299	1.187	0.0	1.642	1.973	1.187	1.389
300	1.132	0.0	1.586	0.9807	1.132	0.6694
301	1.244	0.0	1.556	1.421	1.244	1.206
302	1.459	0.0	1.743	1.819	1.459	1.441
303	0.6185	0.0	0.9232	1.188	0.6185	0.8614
304	0.908	0.0	1.463	1.413	0.908	0.9396
305	0.8943	0.0	1.355	0.9012	0.8943	0.7074
306	0.5878	0.0	0.6671	1.383	0.5878	1.175
307	0.6526	0.0	0.736	1.203	0.6526	0.7246
308	0.7885	0.0	1.184	0.7962	0.7885	0.6192
309	1.272	0.0	1.483	1.505	1.272	1.147
