Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
376	1.364	0.0	1.492	1.277	1.364	1.07
377	0.8419	0.0	0.9028	1.224	0.8419	1.0
378	1.228	0.0	1.529	1.488	1.228	1.335
379	0.8106	0.0	0.8894	0.9932	0.8106	0.8952
380	1.343	0.0	1.45	0.92	1.343	0.8602
381	1.004	0.0	1.075	0.9955	1.004	0.9478
382	0.9319	0.0	1.137	1.445	0.9319	1.24
383	0.834	0.0	0.8417	1.887	0.834	1.613
384	0.7108	0.0	0.8652	0.9787	0.7108	0.8592
385	1.029	0.0	1.162	1.045	1.029	1.036
386	0.7681	0.0	0.739	1.882	0.7681	1.524
387	0.9465	0.0	0.9755	1.184	0.9465	1.024
388	1.268	0.0	1.476	1.633	1.268	1.388
389	1.053	0.0	1.257	0.9948	1.053	1.035
390	0.7992	0.0	0.9321	1.01	0.7992	0.7341
391	0.9535	0.0	1.084	1.451	0.9535	1.446
392	1.685	0.0	1.926	1.938	1.685	1.668
393	1.006	0.0	1.177	1.234	1.006	1.053
394	1.242	0.0	1.503	1.121	1.242	1.094
395	1.463	0.0	1.715	1.505	1.463	1.337
396	0.9996	0.0	1.195	1.049	0.9996	0.8798
397	1.005	0.0	1.154	1.202	1.005	1.078
398	0.9716	0.0	1.092	1.408	0.9716	1.17
399	1.05	0.0	1.233	1.054	1.05	0.9128
400	0.81	0.0	0.9024	1.196	0.81	1.004
401	1.287	0.0	1.549	1.467	1.287	1.166
402	1.269	0.0	1.448	1.118	1.269	1.007
403	1.239	0.0	1.417	1.178	1.239	1.09
404	0.9431	0.0	1.034	1.424	0.9431	1.172
405	1.027	0.0	1.161	1.538	1.027	1.385
406	0.9261	0.0	1.036	1.197	0.9261	1.003
407	1.325	0.0	1.628	1.045	1.325	1.019
408	1.165	0.0	1.39	1.348	1.165	1.175
409	0.6778	0.0	0.7428	0.9149	0.6778	0.927
410	1.184	0.0	1.378	1.695	1.184	1.277
411	1.457	0.0	1.736	1.796	1.457	1.487
412	0.6963	0.0	0.7215	1.127	0.6963	1.029
413	1.314	0.0	1.548	1.722	1.314	1.525
414	1.047	0.0	1.242	1.182	1.047	1.005
415	1.112	0.0	1.221	1.711	1.112	1.563
416	0.9793	0.0	1.154	1.788	0.9793	1.957
417	1.213	0.0	1.411	1.425	1.213	1.248
418	1.202	0.0	1.33	1.072	1.202	0.9821
419	1.046	0.0	0.9699	1.024	1.046	0.9661
420	0.9777	0.0	1.072	0.9819	0.9777	0.8976
421	0.9932	0.0	1.156	1.221	0.9932	1.007
422	0.6925	0.0	0.9864	0.9679	0.6925	0.912
423	0.9691	0.0	0.9763	0.9511	0.9691	0.87
424	1.095	0.0	1.365	2.055	1.095	1.663
425	0.8535	0.0	0.8899	1.078	0.8535	1.029
426	0.9892	0.0	1.11	0.9193	0.9892	0.9285
427	1.679	0.0	2.023	1.46	1.679	1.214
428	0.9323	0.0	1.042	1.35	0.9323	1.155
429	1.348	0.0	1.596	0.8238	1.348	0.9035
430	0.9975	0.0	1.133	1.579	0.9975	1.472
431	0.8385	0.0	0.9532	1.961	0.8385	1.638
432	1.17	0.0	1.276	1.657	1.17	1.333
433	0.9332	0.0	0.9317	1.089	0.9332	0.9974
434	0.7977	0.0	0.8866	0.9803	0.7977	0.8142
435	1.079	0.0	1.318	1.884	1.079	1.492
436	0.9434	0.0	1.004	1.058	0.9434	0.999
437	0.6937	0.0	0.6807	0.919	0.6937	0.8143
438	1.006	0.0	1.238	1.151	1.006	0.9757
439	1.138	0.0	1.35	1.613	1.138	1.41
440	0.9056	0.0	1.143	1.174	0.9056	0.9634
441	1.152	0.0	1.356	1.888	1.152	1.812
442	0.9172	0.0	1.123	0.8613	0.9172	0.7258
443	0.7283	0.0	0.8171	1.156	0.7283	1.089
444	1.085	0.0	1.25	1.249	1.085	1.046
445	0.7642	0.0	0.8002	1.286	0.7642	1.058
446	1.109	0.0	1.301	1.11	1.109	0.9653
447	1.155	0.0	1.341	1.416	1.155	1.2
448	1.081	0.0	1.325	1.086	1.081	0.987
449	1.17	0.0	1.407	1.076	1.17	0.9552
450	0.8998	0.0	0.9761	1.07	0.8998	1.015
451	0.9857	0.0	1.067	1.024	0.9857	0.8601
452	1.083	0.0	1.338	1.492	1.083	1.16
453	0.982	0.0	0.9986	1.056	0.982	0.9694
454	1.195	0.0	1.4	1.441	1.195	1.161
455	0.963	0.0	1.016	1.394	0.963	1.154
456	0.9667	0.0	1.129	1.217	0.9667	1.025
457	0.8173	0.0	0.8686	1.279	0.8173	1.155
458	0.8881	0.0	0.8885	0.9761	0.8881	0.8443
459	1.194	0.0	1.345	1.833	1.194	1.455
460	0.778	0.0	0.9163	0.9403	0.778	0.9514
461	0.7035	0.0	0.9996	1.132	0.7035	1.012
462	0.7008	0.0	0.8556	1.279	0.7008	1.127
463	0.823	0.0	0.8719	1.014	0.823	0.8381
464	1.045	0.0	1.298	1.034	1.045	0.9065
465	1.005	0.0	1.187	1.248	1.005	0.9952
466	0.6795	0.0	0.7308	1.139	0.6795	1.011
467	0.6513	0.0	0.832	1.006	0.6513	0.9491
468	1.218	0.0	1.429	0.8882	1.218	0.8543
469	0.9694	0.0	1.062	1.634	0.9694	1.351
470	1.124	0.0	1.316	1.68	1.124	1.448
471	0.9408	0.0	0.9813	1.017	0.9408	0.9275
472	1.134	0.0	1.299	1.217	1.134	1.141
473	0.9939	0.0	1.13	1.035	0.9939	0.9813
474	0.9718	0.0	1.104	0.9065	0.9718	0.8217
475	0.5963	0.0	0.727	1.642	0.5963	1.43
476	0.5937	0.0	0.6704	0.9902	0.5937	0.8459
477	0.9451	0.0	1.09	1.66	0.9451	1.399
478	0.6266	0.0	0.8954	1.271	0.6266	1.102
479	1.439	0.0	1.654	1.822	1.439	1.626
480	1.253	0.0	1.58	1.527	1.253	1.193
481	1.074	0.0	1.258	1.376	1.074	1.098
482	0.5393	0.0	0.8137	1.993	0.5393	1.815
483	0.9252	0.0	1.146	1.173	0.9252	0.9953
484	0.8711	0.0	0.8893	0.9084	0.8711	0.8616
485	0.733	0.0	0.7973	1.014	0.733	0.96
486	1.05	0.0	1.179	1.232	1.05	1.095
487	1.475	0.0	1.628	1.863	1.475	1.568
488	0.6286	0.0	0.8876	0.8493	0.6286	0.7864
489	0.9161	0.0	1.054	0.9797	0.9161	0.8624
490	0.8189	0.0	0.9038	1.145	0.8189	1.036
491	0.7392	0.0	0.7772	1.092	0.7392	0.8658
492	0.8181	0.0	0.853	1.408	0.8181	1.304
493	1.185	0.0	1.4	1.026	1.185	0.9982
494	0.906	0.0	0.9485	0.8105	0.906	0.6769
495	0.8543	0.0	0.9057	1.007	0.8543	0.9202
496	1.331	0.0	1.572	2.373	1.331	1.856
497	0.4964	0.0	0.7303	1.773	0.4964	1.607
498	0.9262	0.0	0.9707	0.9676	0.9262	0.9032
