Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
258	0.0	0.6227	0.8071	1.073	0.7885	1.061
259	0.0	0.7198	0.7575	1.346	0.6739	1.207
260	0.0	0.5576	0.982	1.024	0.8581	1.005
261	0.0	0.6064	0.9686	1.08	0.9639	0.9677
262	0.0	0.5456	1.081	0.897	1.131	0.8881
263	0.0	0.3924	0.978	0.6107	0.9492	0.6071
264	0.0	0.7523	0.775	1.442	0.7139	1.639
265	0.0	0.4407	1.119	0.7338	0.6565	0.6234
266	0.0	0.743	0.9989	1.481	0.8235	1.246
267	0.0	0.716	1.198	1.217	1.142	1.286
268	0.0	0.7238	1.064	1.285	0.8699	1.256
269	0.0	0.6388	1.172	1.178	1.443	1.09
270	0.0	0.5973	0.9611	0.9965	0.9366	0.9915
271	0.0	0.705	1.376	1.302	1.278	1.285
272	0.0	0.742	1.411	1.188	1.433	1.285
273	0.0	0.6596	0.9628	1.316	0.7244	1.089
274	0.0	0.6413	1.17	1.211	1.111	1.115
275	0.0	0.6983	1.323	1.174	1.214	1.177
276	0.0	0.7497	1.43	1.317	1.197	1.283
277	0.0	0.5905	0.8025	1.552	0.6717	0.9616
278	0.0	0.6416	0.8538	1.195	0.8476	1.105
279	0.0	0.693	0.6702	1.223	0.6235	1.238
280	0.0	0.642	1.828	1.522	1.092	1.261
281	0.0	0.5011	0.7889	1.021	0.6878	0.7733
282	0.0	0.6342	1.227	1.285	1.122	1.056
283	0.0	0.571	1.566	0.8173	1.008	0.9945
284	0.0	0.8436	1.058	1.492	0.9493	1.484
285	0.0	0.7254	1.393	1.408	1.16	1.303
286	0.0	0.6786	0.8737	1.184	0.7895	1.09
287	0.0	0.8042	2.152	1.525	1.72	1.387
288	0.0	0.6032	1.133	1.046	1.057	1.212
289	0.0	0.6736	0.7536	1.372	0.6812	1.162
290	0.0	0.7812	1.481	1.936	0.8492	1.2
291	0.0	0.7247	1.797	1.377	1.378	1.238
292	0.0	0.5928	1.233	0.9394	0.9904	0.9835
293	0.0	0.4774	0.996	0.8038	0.936	0.7135
294	0.0	0.6537	0.9464	1.249	0.9096	1.128
295	0.0	0.777	1.256	1.525	1.193	1.338
296	0.0	0.4173	1.188	0.7149	1.14	0.601
297	0.0	0.3691	1.961	1.066	1.659	0.6056
298	0.0	0.499	1.132	0.8354	1.117	0.8089
299	0.0	0.463	0.7404	0.7562	0.6623	0.7175
300	0.0	0.7243	1.0	1.096	1.042	1.396
301	0.0	0.5612	1.016	1.991	0.7329	0.8637
302	0.0	0.5783	0.9368	0.9678	0.9206	0.9229
303	0.0	0.6126	0.9344	1.21	0.6468	0.9613
304	0.0	0.5804	1.066	1.023	0.8916	0.9113
305	0.0	0.6466	1.281	1.352	1.25	1.097
306	0.0	0.7211	1.276	1.141	1.141	1.196
307	0.0	0.7718	1.214	1.486	1.137	1.346
308	0.0	0.6405	1.58	1.213	1.252	1.013
309	0.0	0.4643	1.007	0.752	0.9921	0.7343
310	0.0	0.6998	1.28	1.327	1.145	1.267
311	0.0	0.5298	1.066	0.9557	0.9992	0.801
312	0.0	0.4616	1.063	0.8068	1.071	0.7314
313	0.0	0.5403	0.8858	0.9541	0.7306	0.9038
314	0.0	0.5675	0.8869	1.069	0.9252	0.907
315	0.0	0.472	0.7555	1.196	0.5615	0.8135
316	0.0	0.7697	1.465	1.447	1.408	1.285
317	0.0	0.6827	1.165	2.186	0.7859	1.224
318	0.0	0.704	0.9678	1.175	0.8755	1.302
319	0.0	0.6523	0.7845	1.248	0.8657	1.19
320	0.0	0.6288	1.372	1.206	1.195	1.031
321	0.0	0.496	1.005	0.9472	0.7317	0.795
322	0.0	0.9864	1.165	1.826	1.046	1.908
323	0.0	0.6776	1.296	1.257	1.269	1.356
324	0.0	0.5501	1.028	0.9251	0.9399	0.9458
325	0.0	0.576	1.325	0.9511	2.14	1.276
326	0.0	0.7301	0.7615	1.479	0.6436	1.437
327	0.0	0.5965	1.307	1.1	1.206	1.087
328	0.0	0.5596	0.7261	0.9352	0.5404	0.9254
329	0.0	0.627	0.8337	1.353	0.727	1.231
330	0.0	0.6642	1.646	1.222	1.59	1.022
331	0.0	0.6578	1.206	1.324	1.137	1.123
332	0.0	0.5444	0.9354	1.225	0.6628	0.8561
