Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
445	0.4353	0.0	0.7152	1.14	0.6889	1.254
446	0.6493	0.0	1.29	1.526	1.139	1.529
447	0.5235	0.0	0.8635	0.9105	0.8689	0.9818
448	0.5632	0.0	0.9341	0.9461	0.9072	1.022
449	0.5505	0.0	0.9242	1.56	0.878	1.484
450	0.4134	0.0	0.6509	0.796	0.681	0.871
451	0.621	0.0	1.091	1.244	1.163	1.274
452	0.4836	0.0	0.7998	0.7291	0.716	0.9549
453	0.5655	0.0	0.904	0.8428	1.011	1.012
454	0.7074	0.0	1.181	0.8035	1.374	1.08
455	0.6148	0.0	1.426	1.764	0.9104	1.07
456	0.6168	0.0	1.014	0.6489	1.078	0.6968
457	0.5411	0.0	0.8718	0.9609	0.8983	1.001
458	0.3804	0.0	0.655	1.315	0.5801	1.293
459	0.6144	0.0	1.022	1.051	0.9731	1.092
460	0.5239	0.0	0.8273	0.9895	0.8376	0.901
461	0.7333	0.0	1.292	0.6388	1.39	0.5966
462	0.5438	0.0	0.856	0.9577	0.9422	0.9453
463	0.1929	0.0	0.3058	0.7807	0.3624	0.8344
464	0.6678	0.0	1.162	1.389	1.158	1.378
465	0.7086	0.0	1.238	1.05	1.31	1.101
466	0.4986	0.0	0.7867	0.7974	0.7715	0.8383
467	0.5559	0.0	0.9157	0.9612	0.9978	1.053
468	0.5859	0.0	1.001	1.111	1.026	1.169
469	0.5363	0.0	0.8849	0.7747	0.9139	0.8137
470	0.4118	0.0	0.6087	0.7558	0.6502	0.7081
471	0.4977	0.0	0.7765	0.9334	0.8972	0.9876
472	0.5228	0.0	0.8146	0.7787	0.8736	0.9156
473	0.5317	0.0	0.9692	1.234	0.7705	1.13
474	0.7609	0.0	1.334	0.7702	1.522	0.7157
475	0.4815	0.0	0.7796	0.7021	0.873	0.8005
476	0.677	0.0	1.141	1.009	1.178	0.9667
477	0.5068	0.0	0.8092	1.055	0.8274	1.187
478	0.4057	0.0	0.6241	0.6257	0.65	0.6292
479	0.5806	0.0	1.041	0.8892	1.022	1.019
480	0.7368	0.0	1.351	1.162	1.308	1.297
481	0.62	0.0	1.074	1.261	0.9729	1.084
482	0.603	0.0	1.025	0.8845	1.073	1.117
483	0.4754	0.0	0.7396	1.102	0.794	1.102
484	0.5439	0.0	1.138	2.581	0.9358	1.773
485	0.5052	0.0	0.8821	2.025	0.7662	1.278
486	0.6022	0.0	1.006	1.156	0.9844	1.188
487	0.7339	0.0	1.231	1.085	1.292	1.237
488	0.4195	0.0	0.6671	0.9422	0.6136	0.9681
489	0.5032	0.0	1.083	1.363	0.8431	0.8052
490	0.6915	0.0	1.197	1.55	1.346	1.752
491	0.562	0.0	1.035	1.265	0.906	0.9832
492	0.6699	0.0	1.066	1.308	1.177	1.454
493	0.7476	0.0	1.311	1.17	1.251	1.167
494	0.493	0.0	0.8095	0.6933	0.7822	0.6752
495	0.717	0.0	1.186	1.035	1.2	0.9374
